datetime,ticker,open,high,low,close,volume,SMA_20,SMA_50,SMA_200,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14,daily_return,estrategia_optima
2022-07-20,A,119.33,121.23,119.12,119.84,-1,119.19799999999998,120.55300000000001,137.62939999999998,50.40536519004714,114.19696179201085,119.19799999999998,124.1990382079891,-0.6338790515732171,0.0002572553032128555,-0.63413630687643,3.5982884466810785,0.007736293306424447,0
2022-07-21,A,122.19,127.31,121.95,127.17,-1,119.86799999999998,120.83460000000001,137.50325,60.938000334768326,114.36372568004205,119.86799999999998,125.37227431995791,0.07025004026219506,0.5635090777109,-0.493259037448705,3.874839271918144,0.06116488651535379,0
2022-07-22,A,127.23,128.45,124.28,125.05,-1,120.191,121.00219999999999,137.36325,57.15715005898135,114.2608064290152,120.191,126.1211935709848,0.45200075277981,0.7562078321828121,-0.304207079403002,3.8959221810668474,-0.016670598411575144,0
2022-07-25,A,125.17,125.49,123.17,124.23,-1,120.34049999999999,121.20559999999999,137.21625,55.717181225620216,114.15375193831011,120.34049999999999,126.52724806168987,0.6805290802192019,0.7877889276977631,-0.10725984747856124,3.7833563109906434,-0.006557377049180246,0
2022-07-26,A,124.06,125.63,123.35,125.18,-1,120.5705,121.3852,137.06565,57.06667681111394,114.0152177587052,120.5705,127.12578224129479,0.9276036492361612,0.827890797371778,0.09971285186438325,3.675973717348455,0.00764710617403197,0
2022-07-27,A,124.91,128.34,124.64,127.63,-1,121.0995,121.55019999999999,136.94145,60.41689599045805,114.05137229043025,121.0995,128.14762770956975,1.3060512044575745,0.9650706820745529,0.3409805223830215,3.6776898803949942,0.019571816584118773,0
2022-07-28,A,127.8,131.83,126.92,131.04,-1,121.75699999999999,121.7648,136.84665,64.56187579423644,113.60285323448461,121.75699999999999,129.91114676551538,1.8596947169021973,1.2149713556153405,0.6447233612868567,3.7657120317953527,0.026717856303376974,0
2022-07-29,A,130.75,134.49,130.74,134.1,-1,122.52149999999999,121.9862,136.7776,67.81852001042142,112.81199673340113,122.52149999999999,132.23100326659883,2.5163704634966706,1.497317681767851,1.0190527817288195,3.7645897438099705,0.02335164835164827,0
2022-08-01,A,133.1,135.16,133.1,133.41,-1,123.231,122.2376,136.6934,66.33813328098516,112.51558680218604,123.231,133.94641319781397,2.9471406870279964,1.5424703242393414,1.404670362788655,3.64283333353783,-0.0051454138702460295,1
2022-08-02,A,132.82,134.72,131.1,131.27,-1,123.76650000000002,122.41460000000001,136.58695,61.830205680305156,112.55418106994094,123.76650000000002,134.9788189300591,3.0803408258399543,1.3405363704410393,1.739804455398915,3.641202381142271,-0.016040776553481684,1
2022-08-03,A,133.18,135.27,133.03,134.55,-1,124.4355,122.6018,136.49345,65.67974648027413,112.31555302252804,124.4355,136.55544697747197,3.4112487314523037,1.337155420842711,2.0740933106095927,3.6668307824892516,0.024986668698103065,1
2022-08-04,A,134.47,134.8,132.78,133.75,-1,124.9665,122.7552,136.3883,63.98475908500085,112.17539573097989,124.9665,137.7576042690201,3.5678147688243484,1.1949771665718045,2.372837602252544,3.5492000123114487,-0.0059457450761799535,1
2022-08-05,A,132.41,133.84,131.67,133.53,-1,125.51700000000001,122.93260000000001,136.27779999999998,63.49944564759338,112.23110863082279,125.51700000000001,138.80289136917722,3.6322717523058685,1.0075473200426597,2.624724432263209,3.450685725717775,-0.001644859813084154,0
2022-08-08,A,134.06,134.45,132.12,132.46,-1,125.9865,123.1742,136.15200000000002,61.07315989404127,112.40435494811584,125.9865,139.56864505188418,3.556022702300737,0.7450386160300226,2.8109840862707145,3.370636745309362,-0.008013180558675947,0
2022-08-09,A,132.52,132.52,128.04,128.88,-1,126.46599999999998,123.2754,136.01184999999998,53.68241829531267,113.20596522986608,126.46599999999998,139.72603477013388,3.1701748972847383,0.2873526488112188,2.8828222484735195,3.449876977787266,-0.027027027027027084,0
2022-08-10,A,131.2,132.77,130.21,132.56,-1,127.165,123.3154,135.885,59.15426384912406,114.18435611037062,127.165,140.14564388962938,3.1253063902518505,0.19398731342266462,2.931319076829186,3.481314336516748,0.028553693358162713,0
2022-08-11,A,133.41,135.14,131.57,131.92,-1,127.96699999999998,123.3998,135.7529,57.87374383511377,115.97791707120238,127.96699999999998,139.95608292879757,3.003482843257416,0.05773101314258389,2.945751830114832,3.4876490267655513,-0.004828002414001276,0
2022-08-12,A,132.49,133.63,131.41,133.53,-1,128.704,123.60759999999999,135.6296,60.20738147253612,117.29188935062456,128.704,140.11611064937546,3.0022423680537145,0.04519243035110598,2.9570499377026085,3.397102667710869,0.012204366282595691,0
2022-08-15,A,132.77,134.62,132.73,133.95,-1,129.64849999999998,123.70460000000001,135.5231,60.81717719579673,120.00056643341844,129.64849999999998,139.29643356658153,3.0005611710359403,0.03480898666666521,2.965752184369275,3.289452477160094,0.0031453605931250905,0
2022-08-16,A,133.72,133.73,131.66,132.77,-1,130.34099999999998,123.7908,135.40820000000002,58.12228180455637,122.04142004868129,130.34099999999998,138.64057995131867,2.8709185104546577,-0.07586693913169418,2.946785449586352,3.218063014505801,-0.008809257185516839,1
2022-08-17,A,148.1,149.57,140.06,142.25,-1,131.4615,124.083,135.33215,69.72791809695067,123.08060374093694,131.4615,139.84239625906307,3.492868921561012,0.4368667775797279,3.056002143981284,4.1882013706125285,0.07140167206447234,0
2022-08-18,A,142.25,142.25,138.84,140.11,-1,132.1085,124.30760000000001,135.2474,65.32675795792184,123.14489340679147,132.1085,141.0721065932085,3.7696349824385322,0.5709062707657981,3.198728711672734,4.132615558425919,-0.015043936731107155,1
2022-08-19,A,139.22,139.71,137.25,137.6,-1,132.736,124.5232,135.14620000000002,60.503035949428536,124.10187334133823,132.736,141.37012665866175,3.7432877653774597,0.4356472429637801,3.3076405224136796,4.041714447109784,-0.017914495753336812,1
2022-08-22,A,135.72,136.03,133.54,133.96,-1,133.2225,124.71959999999999,135.0251,54.24725828924357,125.56515162014637,133.2225,140.87984837985363,3.389616438444932,0.06558073282500221,3.32403570561993,4.043020558030514,-0.026453488372092937,1
2022-08-23,A,133.39,134.13,132.06,132.63,-1,133.595,124.96,134.89985000000001,52.12646963852332,126.92361097080455,133.595,140.26638902919547,2.9677985448260813,-0.2849897286350789,3.25278827346116,3.9020905181711907,-0.00992833681696037,1
2022-08-24,A,132.99,134.53,132.94,133.66,-1,133.8965,125.3064,134.78640000000001,53.63811848524254,127.84383194977298,133.8965,139.94916805022703,2.685658616266295,-0.45370372575589224,3.1393623420221872,3.759084052587535,0.007765965467842806,1
2022-08-25,A,134.77,136.08,133.98,136.05,-1,134.147,125.7068,134.66195,57.02873707938734,128.17798844470104,134.147,140.11601155529894,2.6246582891466232,-0.41176324230045136,3.0364215314470746,3.6634351916884262,0.01788119108184949,1
2022-08-26,A,136.18,136.22,129.78,129.87,-1,133.9355,125.9748,134.51239999999999,47.379672767060555,127.66721567165496,133.9355,140.20378432834502,2.0539639212990437,-0.7859660881184252,2.839930009417469,3.8617612494249673,-0.04542447629547963,1
2022-08-29,A,128.81,129.33,127.21,128.1,-1,133.67000000000002,126.2358,134.3563,45.02971467830387,126.87989574532203,133.67000000000002,140.46010425467801,1.442235126873726,-1.1181559060349944,2.5603910329087203,3.775921160180328,-0.013629013629013698,0
2022-08-30,A,128.89,129.03,127.15,128.28,-1,133.5205,126.5474,134.20365,45.32669475269896,126.38502457970696,133.5205,140.65597542029303,0.960883676804059,-1.279605884883729,2.240489561687788,3.640498220167447,0.001405152224824402,0
2022-08-31,A,128.88,130.28,128.01,128.25,-1,133.2055,126.834,134.0407,45.28278450591336,125.71402983299815,133.2055,140.69697016700187,0.5704130686092412,-1.3360611944628376,1.9064742630720788,3.5426054901554873,-0.0002338634237605275,0
2022-09-01,A,127.55,129.12,126.16,128.93,-1,132.9645,127.1372,133.89645000000002,46.54681558163602,125.24028115004336,132.9645,140.68871884995662,0.3122333833442781,-1.2753927037822406,1.5876260871265186,3.500990812287239,0.005302144249512697,0
2022-09-02,A,129.86,130.25,127.12,128.03,-1,132.6895,127.32600000000001,133.7296,45.06302574619324,124.66429109962515,132.6895,140.7147089003749,0.03460276516409522,-1.242418657569939,1.2770214227340342,3.474491468552436,-0.006980532071666823,0
2022-09-06,A,129.85,130.55,127.69,129.32,-1,132.53249999999997,127.4876,133.56869999999998,47.63945634394117,124.36675930778165,132.53249999999997,140.6982406922183,-0.08040245153165415,-1.0859390994125508,1.0055366478808967,3.4305992207986913,0.010075763492931378,0
2022-09-07,A,129.25,131.85,128.57,131.44,-1,132.6605,127.70480000000002,133.415,51.65236932142673,124.65718627840725,132.6605,140.66381372159276,-0.00047317741541519354,-0.8048078602370495,0.8043346828216343,3.419842133598785,0.016393442622950838,0
2022-09-08,A,130.74,135.27,130.61,135.19,-1,132.79199999999997,128.0676,133.2696,57.81162809380426,124.70960431555594,132.79199999999997,140.874395684444,0.36130016472597504,-0.3544276144765275,0.7157277792025025,3.5084248383417287,0.02853012781497255,1
2022-09-09,A,135.63,137.93,135.45,137.63,-1,133.07750000000001,128.4624,133.14335,61.26906656862196,124.72588528061952,133.07750000000001,141.42911471938052,0.8352673112501066,0.09563162563808314,0.7396356856120234,3.4535373498887485,0.018048672239070918,1
2022-09-12,A,138.09,140.0,137.14,139.91,-1,133.3965,128.8844,133.069,64.2198262704695,124.50234988232654,133.3965,142.29065011767347,1.3789707187975182,0.5114680265483957,0.8675026922491225,3.411141824896696,0.016566155634672786,1
2022-09-13,A,137.14,137.3,133.41,133.53,-1,133.37550000000002,129.1706,132.9719,52.228798018343795,124.48486986426455,133.37550000000002,142.26613013573547,1.2802885370321064,0.33022867582638715,0.9500598612057193,3.6317745516897895,-0.04560074333500108,1
2022-09-14,A,134.0,135.4,132.09,133.28,-1,133.401,129.425,132.87654999999998,51.820485410766366,124.51475776536827,133.401,142.28724223463175,1.1684402346571687,0.17470429876115956,0.9937359358960092,3.608790655140519,-0.0018722384482887655,1
2022-09-15,A,133.6,135.46,132.65,133.18,-1,132.94750000000002,129.6652,132.7755,51.64655768672723,125.09737797614626,132.94750000000002,140.79762202385376,1.059517032116588,0.05262487697646323,1.0068921551401249,3.5517341797733395,-0.0007503001200479531,1
2022-09-16,A,132.08,132.64,128.26,129.84,-1,132.43400000000003,129.7994,132.67135,46.08315275874603,125.24047249990278,132.43400000000003,139.62752750009727,0.6956653260563996,-0.24898146326698023,0.9446467893233799,3.6494674526466735,-0.0250788406667668,1
2022-09-19,A,128.73,130.81,128.38,130.73,-1,132.0905,129.9636,132.58425,47.69985632204506,125.29028800640654,132.0905,138.89071199359344,0.4736656665954797,-0.3767848981823202,0.8504505647777999,3.562362634600483,0.006854590264941285,1
2022-09-20,A,129.82,129.82,126.8,128.15,-1,131.8,130.0652,132.47015,43.61689698582267,124.84150046422434,131.8,138.75849953577568,0.08852444432159245,-0.609540896364966,0.6980653406865585,3.588622446414734,-0.019735332364415048,1
2022-09-21,A,128.24,130.64,126.31,126.44,-1,131.4905,130.2082,132.35569999999998,41.10548017308457,124.14742886564986,131.4905,138.83357113435014,-0.3506434585348188,-0.8389670393771018,0.488323580842283,3.641577985956538,-0.013343737807257172,1
2022-09-22,A,126.27,126.27,123.75,124.42,-1,131.0285,130.325,132.22045,38.3000268182357,123.11928279208243,131.0285,138.9377172079176,-0.8518645395928672,-1.07215049634812,0.22028595675525298,3.5736081298167854,-0.01597595697564058,1
2022-09-23,A,123.47,124.47,121.46,123.52,-1,130.402,130.4778,132.06885,37.085564501035776,122.18838203956912,130.402,138.61561796043085,-1.306646132563202,-1.221545671454764,-0.085100461108438,3.533350406258444,-0.007233563735733806,1
2022-09-26,A,122.65,124.28,121.64,122.31,-1,130.024,130.5482,131.89885,35.45768273075265,121.04693589195713,130.024,139.00106410804287,-1.7445901597329936,-1.3275917588996444,-0.41699840083334916,3.46953966295427,-0.009795984455958529,0
2022-09-27,A,123.66,123.97,120.59,121.66,-1,129.702,130.6802,131.73385,34.5795700978571,120.0015114610321,129.702,139.4024885389679,-2.119679182048529,-1.3621446249721436,-0.7575345570763852,3.4631439727432505,-0.005314365137764732,0
2022-09-28,A,122.21,124.43,121.64,123.7,-1,129.473,130.7758,131.57125,39.632513816774875,119.42128509002126,129.473,139.52471490997877,-2.226661416830808,-1.1753014878035382,-1.05135992902727,3.4150622604044476,0.01676804208449778,0
2022-09-29,A,122.59,124.27,122.25,122.88,-1,129.2045,130.8366,131.404,38.35027786234187,118.73694918809039,129.2045,139.6720508119096,-2.3505174535766997,-1.0393260196395437,-1.311191433937156,3.3154149560898443,-0.006628940986257104,0
2022-09-30,A,123.0,125.11,121.38,121.73,-1,128.8445,130.7278,131.253,36.563648263513855,117.85496914463766,128.8445,139.83403085536236,-2.5125070270548093,-0.9610524744941227,-1.5514545525606867,3.3450281735119987,-0.00935872395833326,0
2022-10-03,A,122.68,127.31,121.73,126.41,-1,128.7635,130.755,131.11350000000002,47.31957788697125,117.72492023819171,128.7635,139.80207976180827,-2.237456043004258,-0.5488011923548568,-1.688654850649401,3.5046690182611417,0.0384457405734,1
2022-10-04,A,128.44,131.55,128.31,131.47,-1,128.87099999999998,130.8998,131.0171,56.00519194693097,117.76791384771008,128.87099999999998,139.97408615228989,-1.592815459568584,0.07667151286465379,-1.6694869724332377,3.621478374099633,0.04002847875959192,1
2022-10-05,A,129.91,133.53,129.46,132.72,-1,128.935,131.0506,130.92365,57.853836880497475,117.75507343965776,128.935,140.11492656034224,-0.9698883305569552,0.559678913501026,-1.5295672440579813,3.653515633092516,0.009507872518445204,0
2022-10-06,A,132.03,133.78,131.59,132.22,-1,128.7865,131.1424,130.8326,56.825256683998745,117.8808640355373,128.7865,139.6921359644627,-0.5106731915243756,0.8151152420268846,-1.3257884335512602,3.548978802157336,-0.003767329716696799,0
2022-10-07,A,130.5,130.95,126.94,127.47,-1,128.2785,131.071,130.70024999999998,48.079894735218,118.19155528496773,128.2785,138.36544471503228,-0.5239869920940237,0.6414411531657891,-1.1654281452598128,3.672623173431812,-0.03592497352896684,0
2022-10-10,A,127.88,128.27,124.3,125.95,-1,127.5805,130.90800000000002,130.5461,45.65835656323268,119.07438213974574,127.5805,136.08661786025428,-0.6497002319466958,0.41258233065049366,-1.0622825625971895,3.6938643753295413,-0.01192437436259508,1
2022-10-11,A,125.2,127.9,124.16,125.57,-1,127.1825,130.7512,130.38495,45.04752226872958,119.11490171394442,127.1825,135.2500982860556,-0.7711029100996711,0.2329437219980146,-1.0040466320976857,3.6971597770917177,-0.0030170702659786386,1
2022-10-12,A,125.94,127.11,125.32,125.67,-1,126.80199999999999,130.6392,130.21959999999999,45.25508434882011,119.24350223781501,126.80199999999999,134.360497762185,-0.8494542629534294,0.12367389531540518,-0.9731281582688346,3.560934078728024,0.0007963685593692649,1
2022-10-13,A,123.06,128.83,122.4,127.88,-1,126.53699999999999,130.5058,130.06325,49.770488681821114,119.57166598829325,126.53699999999999,133.50233401170675,-0.7248639637596028,0.1986113556073854,-0.9234753193669882,3.7658673588188805,0.017585740431288244,0
2022-10-14,A,129.66,130.15,125.47,125.84,-1,126.33699999999999,130.34759999999997,129.889,45.99891160591482,119.54340518383549,126.33699999999999,133.1305948161645,-0.7817249662287225,0.11340028251061263,-0.8951252487393351,3.8311625474746753,-0.015952455426962664,1
2022-10-17,A,126.98,131.09,126.88,130.61,-1,126.33100000000002,130.2892,129.73765,54.65218363565757,119.55354853053497,126.33100000000002,133.10845146946508,-0.4368528175509283,0.3666179449507255,-0.8034707625016538,3.932508079797913,0.03790527654164033,1
2022-10-18,A,133.19,134.69,131.23,132.41,-1,126.54400000000001,130.2882,129.60115,57.42470150821091,119.27584480078322,126.54400000000001,133.8121551992168,-0.018085717389681122,0.6283080360895782,-0.6463937534792593,3.9430432169552043,0.01378148686930536,1
2022-10-19,A,130.5,130.78,127.25,129.0,-1,126.672,130.29059999999998,129.4641,51.0562552212493,119.32185041327247,126.672,134.02214958672752,0.03819147752170693,0.5476681848007731,-0.5094767072790661,4.0299687014584045,-0.025753341892606252,1
2022-10-20,A,128.25,129.64,125.67,125.97,-1,126.74949999999998,130.1588,129.33795,46.157864899488914,119.46695424789642,126.74949999999998,134.03204575210356,-0.15986133532572921,0.27969229756266956,-0.43955363288839877,4.025685222782803,-0.023488372093023235,1
2022-10-21,A,126.0,130.14,124.95,129.87,-1,127.06700000000001,130.11780000000002,129.24400000000003,52.4777359293485,119.82370589623838,127.06700000000001,134.31029410376163,-0.0020980253306959185,0.3499644860461623,-0.35206251137685823,4.108850564012601,0.03095975232198156,1
2022-10-24,A,130.8,133.11,129.66,132.3,-1,127.56649999999999,130.09320000000002,129.1599,55.94737340585505,120.32661842202765,127.56649999999999,134.80638157797233,0.31537577053811106,0.5339506255319755,-0.21857485499386436,4.061789809440274,0.018711018711018657,1
2022-10-25,A,132.19,135.1,132.19,134.53,-1,128.21,130.10479999999998,129.1068,58.912097107014624,120.89315282163922,128.21,135.5268471783608,0.7384065135061348,0.7655850947999994,-0.027178581293864523,3.979519108765969,0.01685563114134525,1
2022-10-26,A,134.03,139.3,133.98,137.75,-1,128.9125,130.2044,129.07004999999998,62.80466814675422,120.76777519770172,128.9125,137.05722480229826,1.3182920641106364,1.0763765163236008,0.24191554778703564,4.075267743854115,0.0239351817438489,0
2022-10-27,A,137.75,137.82,135.28,136.51,-1,129.594,130.08960000000002,129.01930000000002,60.43040646325891,121.29510115104573,129.594,137.89289884895427,1.658677699893559,1.1334097216852186,0.5252679782083404,3.9656057621502496,-0.009001814882032777,0
2022-10-28,A,135.75,139.11,135.02,138.78,-1,130.4465,130.063,128.9658,63.17494255914269,122.0466797638334,130.4465,138.84632023616658,2.0875419136847597,1.2498191483811354,0.8377227653036243,3.9744910648538037,0.016628818401582368,0
2022-10-31,A,137.67,138.92,137.35,138.43,-1,131.04749999999999,130.0796,128.9319,62.455649356149536,122.15794877102631,131.04749999999999,139.93705122897364,2.371836760231332,1.2272911959421662,1.144545564289166,3.8027417030785315,-0.0025219772301483534,0
2022-11-01,A,139.18,141.39,138.08,140.83,-1,131.51550000000003,130.217,128.9126,65.36752306423432,121.60534683320232,131.51550000000003,141.42565316679776,2.7589984005714427,1.2915622690258213,1.4674361315456215,3.767545867144349,0.01733728238098675,0
2022-11-02,A,140.53,140.66,135.2,135.28,-1,131.6435,130.27,128.88665,54.785677902586954,121.60257474383373,131.6435,141.68442525616626,2.5881535501191593,0.89657393485883,1.6915796152603293,3.9005783052054688,-0.039409216786196244,1
2022-11-03,A,133.64,135.89,130.9,134.5,-1,131.7575,130.2868,128.8571,53.47546978701533,121.63755434797608,131.7575,141.8774456520239,2.3625838974842566,0.5368034257791416,1.825780471705115,3.978394140547934,-0.00576581904198703,1
2022-11-04,A,136.46,137.01,133.16,136.09,-1,132.1885,130.2876,128.84035,55.79617664196499,122.10322302914459,132.1885,142.2737769708554,2.2857691109755933,0.3679909114163826,1.9177781995592107,3.9692231305087953,0.011821561338289932,1
2022-11-07,A,136.6,138.07,135.46,138.02,-1,132.792,130.4506,128.8428,58.50206364672702,122.8348378593769,132.792,142.7491621406231,2.3534980490560145,0.34857587959744274,2.0049221694585717,3.8721357640438807,0.014181791461532756,1
2022-11-08,A,138.1,140.67,136.64,138.81,-1,133.454,130.66479999999999,128.84619999999998,59.592416750494195,123.76153651433364,133.454,143.14646348566637,2.4427614843149286,0.35027145188508557,2.092490032429843,3.883411780897889,0.005723808143747178,1
2022-11-09,A,137.93,139.36,136.66,136.97,-1,134.01899999999998,130.8386,128.8582,55.90783056635106,124.93900023186129,134.01899999999998,143.09899976813867,2.3380788596965374,0.19647106181335516,2.1416077978831822,3.7988823679766126,-0.013255529140551836,1
2022-11-10,A,142.63,146.73,142.62,146.21,-1,134.9355,131.1978,128.92205,66.95674050221933,124.82293257130377,134.9355,145.0480674286962,2.966511802121488,0.6599232033906444,2.3065885987308437,4.224676484549711,0.06746002774330151,0
2022-11-11,A,147.0,149.74,146.43,148.38,-1,136.0625,131.5868,129.0035,68.92610500532396,125.2203019804715,136.0625,146.9046980195285,3.5981728048518846,1.0332673648968327,2.564905439955052,4.175056735653303,0.014841666096710115,0
2022-11-14,A,149.06,149.8,146.31,146.4,-1,136.852,131.95420000000001,129.0502,65.11281499368552,125.39915921244007,136.852,148.30484078755995,3.894110367619561,1.0633639421316072,2.8307464254879537,4.126124111678068,-0.013344116457743582,0
2022-11-15,A,148.78,149.38,146.49,148.12,-1,137.6375,132.3302,129.09425000000002,66.82959562340521,125.34336639683107,137.6375,149.9316336031689,4.2188009325501525,1.1104436056497589,3.1083573269003937,4.044258103701062,0.011748633879781423,1
2022-11-16,A,147.52,148.65,146.34,147.08,-1,138.54149999999998,132.643,129.12484999999998,64.75463753579076,126.26270137027191,138.54149999999998,150.82029862972806,4.3421476608285445,0.9870322671425207,3.355115393686024,3.920382524865272,-0.007021334053470052,1
2022-11-17,A,145.75,146.12,142.14,144.61,-1,139.4735,132.8314,129.12685,59.990632278491894,128.4466060345056,139.4735,150.5003939654944,4.192266634142612,0.6697209923652707,3.5225456417773415,3.9932123445177545,-0.016793581724231732,1
2022-11-18,A,146.31,147.75,144.14,146.28,-1,140.294,133.0044,129.14935,62.02488388232639,129.84915055159036,140.294,150.73884944840967,4.160282734213268,0.5101896739487417,3.6500930602645267,3.965840034195059,0.011548302330405935,1
2022-11-21,A,145.95,147.17,144.44,145.0,-1,140.92900000000003,133.1062,129.1689,59.52665271118077,130.99894376440648,140.92900000000003,150.85905623559358,3.9857052315995247,0.26848973706799795,3.7172154945315268,3.877565746038268,-0.008750341810226936,1
2022-11-22,A,152.38,157.43,151.77,156.94,-1,142.0495,133.5744,129.25185000000002,71.18552250706583,130.2737613819791,142.0495,153.82523861802088,4.755985476200152,0.8310159853348997,3.9249694908652524,4.488453907035535,0.08234482758620687,0
2022-11-23,A,156.35,157.33,154.35,155.47,-1,142.9355,134.0182,129.3252,68.56674528442466,129.9205507411486,142.9355,155.9504492588514,5.188017172383525,1.0104381452146178,4.177579027168907,4.380707199390142,-0.009366636931311345,1
2022-11-25,A,154.65,156.92,154.65,156.91,-1,143.9555,134.49280000000002,129.38765,69.74107542390581,129.90454839334416,143.9555,158.00645160665584,5.582252636089805,1.1237388871367182,4.458513748953087,4.2299423994337015,0.009262237087541036,0
2022-11-28,A,155.55,156.79,151.78,152.34,-1,144.6335,134.9428,129.4414,61.84447514264511,130.32774661194122,144.6335,158.93925338805877,5.462952755676326,0.8035512053785911,4.659401550297735,4.29423222804558,-0.02912497610094955,1
2022-11-29,A,152.13,152.92,150.48,150.91,-1,145.2575,135.3464,129.51000000000002,59.57150057906854,131.00243423375548,145.2575,159.5125657662445,5.193154242467159,0.42700215373553885,4.76615208873162,4.161787068899467,-0.009386897728764665,1
2022-11-30,A,151.49,154.9,149.09,154.81,-1,145.95649999999998,135.8796,129.608,63.5104092646619,131.25162608547546,145.95649999999998,160.6613739145245,5.233703507132731,0.37404113472088785,4.859662372411843,4.279516563978077,0.02584321781194099,0
2022-12-01,A,155.43,156.81,154.43,156.0,-1,146.9925,136.4708,129.70845,64.64238796406524,132.53729459994238,146.9925,161.44770540005763,5.3007583041541295,0.35287674539382863,4.947881558760301,4.143836809408214,0.007686841935275579,1
2022-12-02,A,154.38,156.75,153.59,155.81,-1,148.058,137.0986,129.8117,64.29940893541439,134.3581611995667,148.058,161.7578388004333,5.2777299165879015,0.2638786862620801,5.013851230325821,4.073562751593341,-0.0012179487179486692,0
2022-12-05,A,154.38,154.38,151.31,152.74,-1,148.8905,137.683,129.92415,58.864719729256926,136.27193810846532,148.8905,161.50906189153469,4.954642377422488,-0.04736708232266729,5.002009459745155,4.1040225550509595,-0.019703485013798816,1
2022-12-06,A,152.52,153.0,149.88,151.28,-1,149.5535,138.26239999999999,130.02030000000002,56.42231411026339,137.99054595201747,149.5535,161.11645404798256,4.528580717080104,-0.3787429941320415,4.907323711212145,4.033735229690177,-0.009558727248919818,1
2022-12-07,A,150.77,154.36,150.76,153.77,-1,150.3015,138.9046,130.1368,59.50807525093469,139.77584157579082,150.3015,160.8271584242092,4.341796445107235,-0.45242181288392835,4.794218257991163,4.002754141855166,0.016459545214172477,1
2022-12-08,A,154.24,156.94,153.52,156.33,-1,151.26950000000002,139.5572,130.2883,62.45189658541148,142.49005636578917,151.26950000000002,160.04894363421087,4.350192853731215,-0.3552203234079583,4.705413177139174,3.961128846008368,0.01664824087923522,0
2022-12-09,A,155.84,156.59,152.67,152.94,-1,151.60600000000002,140.1584,130.41199999999998,56.58524074641354,143.1325010023528,151.60600000000002,160.07949899764725,4.036769038792983,-0.5349153106769533,4.571684349469936,3.9581910712934856,-0.021684897332565845,0
2022-12-12,A,153.5,155.97,153.37,155.35,-1,151.9545,140.8308,130.52030000000002,59.498118170591944,143.4663374066882,151.9545,160.44266259331178,3.9374567161058565,-0.5073821066912636,4.44483882279712,3.891891709058237,0.015757813521642516,0
2022-12-13,A,158.44,160.28,156.76,157.75,-1,152.522,141.4576,130.6574,62.216823637462106,144.07991844077517,152.522,160.9640815592248,4.006229606124691,-0.35088737333794384,4.357116979462635,3.9660423012683634,0.01544898616028334,0
2022-12-14,A,157.68,158.37,154.16,154.81,-1,152.8565,141.9244,130.77175,57.155482331680155,144.6211965990781,152.8565,161.09180340092192,3.77992654723775,-0.4617523457799084,4.241678893017658,3.9834678511777666,-0.01863708399366082,0
2022-12-15,A,153.16,153.27,150.27,150.94,-1,153.04950000000002,142.28879999999998,130.8605,51.245796974457036,145.2129312691295,153.04950000000002,160.88606873087053,3.2508295461469743,-0.7926794774965478,4.043509023643522,4.023220147522212,-0.024998385117240507,0
2022-12-16,A,150.27,150.46,147.94,149.12,-1,153.275,142.6268,130.9203,48.69578096862479,146.24267014725075,153.275,160.30732985274926,2.6540631829431334,-1.1115566725603112,3.7656198555034446,3.950132994127768,-0.012057771299854192,1
2022-12-19,A,148.44,148.8,146.24,146.94,-1,153.308,143.0162,130.9855,45.758622454155066,146.40894865407873,153.308,160.20705134592126,1.9823623207983019,-1.4266060277641142,3.408968348562416,3.8736949231186415,-0.014619098712446377,1
2022-12-20,A,147.66,149.19,145.83,147.94,-1,153.45499999999998,143.456,131.07365,47.32805830259185,147.2067042323547,153.45499999999998,159.70329576764527,1.5132820177412611,-1.5165490646569242,3.0298310823981853,3.837002428610166,0.00680549884306525,1
2022-12-21,A,148.67,150.26,147.89,150.12,-1,153.11399999999998,143.947,131.17785,50.67841509044482,146.92237441632693,153.11399999999998,159.30562558367302,1.3024267145741817,-1.381923494259203,2.6843502088333846,3.7322165408522974,0.014735703663647515,1
2022-12-22,A,148.83,149.19,146.64,149.06,-1,152.7935,144.41479999999999,131.25735,49.044839982654494,146.45353727389553,152.7935,159.13346272610445,1.0378258164851957,-1.3172195138785514,2.355045330363747,3.7142010736485633,-0.007061017852384777,1
2022-12-23,A,149.27,149.94,148.28,149.25,-1,152.4105,144.8422,131.33205,49.359935880092,146.19330999333948,152.4105,158.62769000666054,0.8338470408714898,-1.2169586315938061,2.050805672465296,3.567472425530809,0.00127465450154296,1
2022-12-27,A,149.41,149.8,147.46,149.56,-1,152.2715,145.31660000000002,131.42865,49.90424831099179,145.92471706025938,152.2715,158.61828293974062,0.6892614241841386,-1.089235398624926,1.7784968228090645,3.47979582370718,0.0020770519262982567,1
2022-12-28,A,149.78,151.39,147.64,148.05,-1,152.1285,145.6654,131.53095000000002,47.24064375039392,145.5287192221437,152.1285,158.7282807778563,0.44767142336999655,-1.0646603195512545,1.512331742921251,3.49909612201381,-0.010096282428456727,1
